mean 100 episode reward,steps,% time spent exploring,episodes
-0.0,5229990,2,664000
-0.0,5230190,2,664100
-0.0,5230393,2,664200
-0.0,5230622,2,664300
-0.0,5230823,2,664400
-0.0,5231028,2,664500
-0.0,5231232,2,664600
-0.0,5231432,2,664700
-0.0,5231636,2,664800
-0.0,5231838,2,664900
-0.0,5232038,2,665000
-0.0,5232238,2,665100
-0.1,5232741,2,665200
3.6,5235131,2,665300
4.4,5239491,2,665400
5.2,5243199,2,665500
6.0,5247089,2,665600
4.8,5250921,2,665700
5.8,5255000,2,665800
5.6,5259072,2,665900
6.3,5263085,2,666000
5.5,5267117,2,666100
6.4,5270928,2,666200
5.1,5274436,2,666300
5.1,5278652,2,666400
5.2,5282595,2,666500
5.3,5286182,2,666600
5.9,5289935,2,666700
2.6,5294195,2,666800
1.2,5298476,2,666900
3.3,5302650,2,667000
5.7,5306167,2,667100
5.2,5310135,2,667200
6.2,5313975,2,667300
5.1,5317988,2,667400
6.0,5321728,2,667500
6.0,5325532,2,667600
5.4,5329584,2,667700
5.1,5333632,2,667800
5.5,5337488,2,667900
4.5,5341550,2,668000
2.2,5345872,2,668100
2.7,5349911,2,668200
5.4,5354170,2,668300
5.2,5358168,2,668400
5.8,5362138,2,668500
4.9,5365807,2,668600
5.7,5369487,2,668700
6.3,5373398,2,668800
4.4,5376856,2,668900
5.9,5380778,2,669000
5.7,5384922,2,669100
4.1,5389150,2,669200
-0.3,5393596,2,669300
-0.3,5398100,2,669400
1.8,5402434,2,669500
5.0,5406135,2,669600
4.9,5410157,2,669700
4.9,5414471,2,669800
-0.0,5419007,2,669900
5.1,5422942,2,670000
4.9,5427063,2,670100
5.8,5431141,2,670200
5.8,5434837,2,670300
3.4,5438749,2,670400
3.4,5442967,2,670500
1.2,5447150,2,670600
5.0,5450990,2,670700
4.3,5455150,2,670800
6.0,5458834,2,670900
5.3,5462884,2,671000
5.5,5466884,2,671100
5.3,5470950,2,671200
4.8,5474633,2,671300
4.9,5478475,2,671400
6.3,5482333,2,671500
3.5,5486544,2,671600
-0.3,5491300,2,671700
-0.5,5495905,2,671800
1.3,5500291,2,671900
4.6,5504371,2,672000
5.0,5508072,2,672100
6.6,5512423,2,672200
5.9,5516438,2,672300
5.0,5519876,2,672400
6.1,5523777,2,672500
4.6,5527766,2,672600
2.8,5532105,2,672700
1.8,5536454,2,672800
3.4,5540606,2,672900
0.6,5545050,2,673000
5.4,5549264,2,673100
-35.3,5553663,2,673200
-45.7,5558296,2,673300
-5.7,5562171,2,673400
5.5,5566163,2,673500
5.1,5570200,2,673600
1.0,5574567,2,673700
3.0,5578871,2,673800
2.6,5583000,2,673900
3.8,5587095,2,674000
2.6,5591270,2,674100
0.8,5592473,2,674200
-0.0,5592676,2,674300
-0.0,5592878,2,674400
-0.1,5593079,2,674500
-0.0,5593282,2,674600
-0.0,5593484,2,674700
-0.0,5593686,2,674800
0.0,5594530,2,674900
-0.0,5594734,2,675000
-0.0,5594934,2,675100
-0.0,5595137,2,675200
-0.0,5595340,2,675300
-0.0,5595542,2,675400
-0.0,5595744,2,675500
-0.0,5595944,2,675600
-0.0,5596144,2,675700
-0.0,5596344,2,675800
-0.0,5596544,2,675900
-0.0,5596744,2,676000
-0.0,5596944,2,676100
-0.0,5597145,2,676200
-0.0,5597348,2,676300
-0.0,5597550,2,676400
-0.0,5597750,2,676500
-0.0,5597951,2,676600
-0.0,5598153,2,676700
-0.0,5598354,2,676800
0.1,5598656,2,676900
-0.0,5598858,2,677000
-0.0,5599058,2,677100
-0.0,5599260,2,677200
-0.0,5599460,2,677300
-0.0,5599660,2,677400
-0.0,5599862,2,677500
1.3,5600986,2,677600
5.3,5605071,2,677700
5.2,5608864,2,677800
6.1,5612998,2,677900
6.0,5617043,2,678000
5.3,5620766,2,678100
5.1,5624539,2,678200
4.8,5628495,2,678300
5.2,5632333,2,678400
6.3,5636347,2,678500
6.0,5640151,2,678600
1.9,5644488,2,678700
5.8,5648576,2,678800
1.5,5652912,2,678900
-0.4,5657648,2,679000
-0.3,5662200,2,679100
-0.4,5666592,2,679200
-0.5,5670964,2,679300
0.1,5675600,2,679400
4.5,5679983,2,679500
1.4,5684247,2,679600
2.4,5688472,2,679700
4.3,5692832,2,679800
5.8,5696838,2,679900
4.8,5701078,2,680000
-0.3,5705800,2,680100
-0.4,5710456,2,680200
-0.3,5715012,2,680300
-0.3,5719600,2,680400
0.0,5724406,2,680500
-0.4,5729277,2,680600
0.5,5733669,2,680700
4.0,5737639,2,680800
5.9,5741643,2,680900
3.8,5745608,2,681000
4.4,5749450,2,681100
-36.7,5753800,2,681200
-45.8,5758456,2,681300
-13.5,5762636,2,681400
6.4,5766832,2,681500
4.1,5770799,2,681600
2.6,5775050,2,681700
2.4,5779450,2,681800
2.5,5782799,2,681900
-0.0,5783002,2,682000
-0.0,5783204,2,682100
-0.0,5783406,2,682200
-0.0,5783608,2,682300
-0.0,5783808,2,682400
-0.1,5784008,2,682500
-0.0,5784212,2,682600
-0.0,5784412,2,682700
-0.0,5784614,2,682800
-0.0,5784815,2,682900
-0.0,5785018,2,683000
-0.0,5785222,2,683100
-0.0,5785422,2,683200
-0.0,5785624,2,683300
-0.0,5785824,2,683400
-0.0,5786024,2,683500
-0.0,5786226,2,683600
-0.0,5786428,2,683700
-0.0,5786628,2,683800
-0.0,5786832,2,683900
-0.0,5787034,2,684000
-0.0,5787236,2,684100
0.2,5787565,2,684200
-0.0,5787768,2,684300
-0.1,5787988,2,684400
-0.0,5788190,2,684500
-0.0,5788390,2,684600
-0.0,5788593,2,684700
-0.0,5788794,2,684800
-0.0,5788998,2,684900
-0.0,5789200,2,685000
-0.0,5789402,2,685100
-0.0,5789602,2,685200
-0.0,5789803,2,685300
-0.0,5790006,2,685400
-0.0,5790206,2,685500
0.1,5790488,2,685600
-0.0,5790691,2,685700
-0.0,5790894,2,685800
-0.0,5791096,2,685900
-0.0,5791297,2,686000
-0.0,5791499,2,686100
-0.0,5791702,2,686200
-0.1,5791902,2,686300
-0.0,5792106,2,686400
-0.0,5792307,2,686500
0.0,5792650,2,686600
2.5,5797249,2,686700
2.8,5800075,2,686800
-0.1,5800281,2,686900
-0.0,5800485,2,687000
-0.0,5800686,2,687100
-0.0,5800889,2,687200
-0.0,5801090,2,687300
-0.0,5801294,2,687400
-0.0,5801495,2,687500
-0.0,5801698,2,687600
-0.0,5801899,2,687700
-0.0,5802102,2,687800
-0.0,5802302,2,687900
-0.0,5802504,2,688000
-0.0,5802706,2,688100
-0.0,5802908,2,688200
-0.0,5803112,2,688300
-0.0,5803316,2,688400
-0.0,5803520,2,688500
-0.0,5803725,2,688600
-0.0,5803926,2,688700
-0.0,5804130,2,688800
-0.0,5804330,2,688900
-0.0,5804534,2,689000
-0.0,5804736,2,689100
-0.0,5804940,2,689200
-0.0,5805140,2,689300
-0.0,5805342,2,689400
-0.0,5805544,2,689500
-0.0,5805746,2,689600
-0.0,5805946,2,689700
-0.0,5806146,2,689800
-0.0,5806349,2,689900
-0.0,5806550,2,690000
-0.0,5806750,2,690100
-0.0,5806954,2,690200
-0.0,5807154,2,690300
-0.0,5807354,2,690400
-0.0,5807556,2,690500
-0.0,5807756,2,690600
-0.0,5807958,2,690700
-0.0,5808163,2,690800
-0.0,5808365,2,690900
-0.0,5808566,2,691000
-0.0,5808767,2,691100
-0.0,5808971,2,691200
-0.0,5809174,2,691300
-0.0,5809377,2,691400
-0.0,5809580,2,691500
-0.0,5809781,2,691600
-0.1,5809985,2,691700
-0.0,5810186,2,691800
-0.0,5810386,2,691900
-0.0,5810589,2,692000
-0.0,5810791,2,692100
-0.0,5810993,2,692200
-0.1,5811195,2,692300
-0.0,5811396,2,692400
-0.0,5811599,2,692500
-0.0,5811802,2,692600
-0.0,5812002,2,692700
-0.0,5812204,2,692800
-0.1,5812408,2,692900
-0.0,5812610,2,693000
-0.0,5812810,2,693100
-0.0,5813012,2,693200
-0.0,5813216,2,693300
-0.0,5813418,2,693400
-0.0,5813618,2,693500
-0.0,5813820,2,693600
-0.0,5814022,2,693700
-0.0,5814222,2,693800
-0.0,5814426,2,693900
-0.0,5814630,2,694000
-0.0,5814834,2,694100
-0.0,5815035,2,694200
-0.0,5815239,2,694300
-0.0,5815440,2,694400
-0.0,5815644,2,694500
-0.0,5815846,2,694600
-0.0,5816050,2,694700
-0.0,5816252,2,694800
-0.0,5816455,2,694900
-0.0,5816655,2,695000
-0.0,5816856,2,695100
-0.0,5817062,2,695200
-0.0,5817262,2,695300
-0.0,5817462,2,695400
-0.0,5817663,2,695500
-0.0,5817866,2,695600
-0.0,5818069,2,695700
-0.0,5818270,2,695800
-0.0,5818472,2,695900
-0.0,5818675,2,696000
-0.0,5818876,2,696100
-0.0,5819079,2,696200
-0.0,5819282,2,696300
-0.0,5819482,2,696400
-0.0,5819684,2,696500
-0.1,5819885,2,696600
-0.0,5820088,2,696700
-0.0,5820288,2,696800
-0.0,5820490,2,696900
-0.0,5820692,2,697000
-0.0,5820895,2,697100
-0.0,5821097,2,697200
1.0,5822155,2,697300
-0.0,5822356,2,697400
-0.0,5822558,2,697500
1.5,5823758,2,697600
5.8,5827471,2,697700
5.4,5831379,2,697800
5.6,5835380,2,697900
7.0,5839341,2,698000
5.0,5843365,2,698100
5.4,5847035,2,698200
6.8,5851250,2,698300
4.7,5855129,2,698400
4.7,5859134,2,698500
4.8,5863103,2,698600
5.2,5867036,2,698700
4.0,5871135,2,698800
4.6,5874948,2,698900
3.5,5879364,2,699000
5.2,5883003,2,699100
6.2,5886933,2,699200
5.4,5890934,2,699300
4.7,5894766,2,699400
4.7,5898809,2,699500
5.1,5902471,2,699600
6.0,5906200,2,699700
5.9,5910219,2,699800
6.1,5914131,2,699900
5.5,5917974,2,700000
5.1,5921850,2,700100
5.2,5925781,2,700200
4.0,5929750,2,700300
5.9,5933687,2,700400
5.7,5937490,2,700500
5.7,5941455,2,700600
5.4,5945337,2,700700
5.4,5949416,2,700800
0.3,5953657,2,700900
-0.4,5958250,2,701000
-0.3,5962850,2,701100
-0.3,5967450,2,701200
-0.1,5972100,2,701300
-0.5,5976572,2,701400
4.1,5980885,2,701500
3.1,5984900,2,701600
3.1,5989167,2,701700
1.7,5993500,2,701800
2.6,5997750,2,701900
4.1,6001675,2,702000
4.9,6005583,2,702100
5.6,6009573,2,702200
6.0,6013412,2,702300
6.5,6017134,2,702400
5.8,6021085,2,702500
3.8,6025072,2,702600
5.8,6029306,2,702700
4.4,6033240,2,702800
5.9,6037365,2,702900
5.8,6041049,2,703000
4.7,6044807,2,703100
5.6,6048836,2,703200
1.3,6053050,2,703300
-0.3,6057500,2,703400
-0.4,6062100,2,703500
-0.2,6066800,2,703600
0.3,6071230,2,703700
4.6,6075293,2,703800
3.8,6079644,2,703900
1.6,6084150,2,704000
1.5,6088495,2,704100
4.3,6092814,2,704200
2.1,6096928,2,704300
3.3,6101185,2,704400
4.2,6105167,2,704500
6.0,6108891,2,704600
5.0,6112813,2,704700
5.1,6116884,2,704800
4.0,6120685,2,704900
5.3,6124969,2,705000
5.7,6128910,2,705100
6.0,6132734,2,705200
4.5,6136585,2,705300
6.1,6140539,2,705400
4.4,6144396,2,705500
5.8,6148672,2,705600
2.0,6152658,2,705700
-0.3,6157472,2,705800
-0.2,6162050,2,705900
-0.4,6166431,2,706000
-0.2,6171250,2,706100
-0.1,6175753,2,706200
4.9,6179465,2,706300
5.2,6183577,2,706400
5.7,6187192,2,706500
5.6,6191069,2,706600
6.0,6194939,2,706700
4.5,6198874,2,706800
-28.8,6203089,2,706900
-44.0,6207550,2,707000
-24.5,6211977,2,707100
4.8,6215587,2,707200
4.8,6219040,2,707300
5.7,6222894,2,707400
1.2,6227100,2,707500
2.9,6231345,2,707600
4.0,6235432,2,707700
2.7,6239880,2,707800
0.8,6244163,2,707900
1.5,6248500,2,708000
0.1,6252943,2,708100
-0.3,6257781,2,708200
-0.3,6262025,2,708300
-0.3,6266700,2,708400
-0.4,6271100,2,708500
-0.1,6275396,2,708600
3.5,6279557,2,708700
2.0,6281122,2,708800
-0.0,6281324,2,708900
-0.0,6281524,2,709000
-0.0,6281724,2,709100
-0.0,6281924,2,709200
-0.0,6282128,2,709300
-0.0,6282328,2,709400
-0.0,6282528,2,709500
-0.0,6282730,2,709600
-0.0,6282932,2,709700
-0.0,6283134,2,709800
-0.0,6283336,2,709900
-0.0,6283536,2,710000
-0.0,6283736,2,710100
-0.0,6283937,2,710200
-0.0,6284138,2,710300
-0.0,6284341,2,710400
-0.0,6284542,2,710500
-0.0,6284742,2,710600
-0.0,6284942,2,710700
-0.0,6285144,2,710800
-0.0,6285345,2,710900
-0.0,6285550,2,711000
-0.0,6285752,2,711100
-0.0,6285954,2,711200
-0.0,6286157,2,711300
-0.0,6286358,2,711400
-0.0,6286558,2,711500
-0.0,6286760,2,711600
-0.0,6286960,2,711700
1.4,6288276,2,711800
4.8,6292042,2,711900
6.4,6296050,2,712000
5.0,6300200,2,712100
-0.4,6304684,2,712200
-0.4,6308950,2,712300
-0.4,6313450,2,712400
-0.3,6318300,2,712500
-0.2,6323000,2,712600
-0.3,6327750,2,712700
-0.3,6332292,2,712800
1.4,6336733,2,712900
4.7,6340571,2,713000
5.3,6344796,2,713100
5.5,6348569,2,713200
2.0,6352750,2,713300
-0.3,6357352,2,713400
-0.3,6362000,2,713500
-0.2,6366518,2,713600
-0.3,6371299,2,713700
-0.3,6376061,2,713800
-0.3,6380450,2,713900
-0.4,6385184,2,714000
0.7,6389494,2,714100
1.0,6394036,2,714200
4.8,6398237,2,714300
3.2,6402148,2,714400
5.2,6405887,2,714500
6.6,6409770,2,714600
5.6,6413848,2,714700
6.1,6417783,2,714800
4.9,6421842,2,714900
4.2,6425600,2,715000
4.5,6429436,2,715100
3.6,6433581,2,715200
3.7,6437850,2,715300
2.1,6442128,2,715400
1.4,6446376,2,715500
3.5,6450555,2,715600
-0.4,6455250,2,715700
-0.3,6459750,2,715800
-0.3,6464292,2,715900
-0.4,6469026,2,716000
-0.4,6473600,2,716100
-0.4,6478350,2,716200
-0.2,6480106,2,716300
-0.0,6480306,2,716400
-0.0,6480510,2,716500
-0.0,6480712,2,716600
-0.1,6480917,2,716700
-0.0,6481118,2,716800
-0.0,6481320,2,716900
-0.1,6481522,2,717000
-0.0,6481724,2,717100
-0.0,6481924,2,717200
-0.0,6482129,2,717300
-0.0,6482333,2,717400
-0.0,6482538,2,717500
-0.0,6482740,2,717600
-0.0,6482942,2,717700
-0.0,6483144,2,717800
-0.0,6483344,2,717900
-0.0,6483546,2,718000
-0.0,6483748,2,718100
-0.0,6483948,2,718200
-0.0,6484148,2,718300
-0.0,6484352,2,718400
-0.0,6484554,2,718500
-0.0,6484757,2,718600
-0.0,6484958,2,718700
-0.0,6485160,2,718800
-0.0,6485360,2,718900
-0.0,6485562,2,719000
-0.0,6485765,2,719100
-0.0,6485968,2,719200
-0.0,6486170,2,719300
-0.0,6486372,2,719400
-0.0,6486574,2,719500
-0.1,6486776,2,719600
-0.0,6486979,2,719700
-0.1,6487184,2,719800
-0.0,6487384,2,719900
-0.0,6487590,2,720000
-0.0,6487790,2,720100
-0.0,6487990,2,720200
-0.0,6488188,2,720300
-0.0,6488388,2,720400
-0.0,6488588,2,720500
-0.0,6488790,2,720600
-0.0,6488991,2,720700
-0.0,6489193,2,720800
-0.0,6489395,2,720900
-0.0,6489596,2,721000
-0.0,6489796,2,721100
-0.0,6489996,2,721200
-0.0,6490196,2,721300
-0.0,6490396,2,721400
-0.0,6490596,2,721500
-0.0,6490796,2,721600
-0.0,6490998,2,721700
-0.1,6491200,2,721800
0.2,6491550,2,721900
-0.0,6491754,2,722000
-0.0,6491954,2,722100
-0.1,6492156,2,722200
-0.0,6492356,2,722300
-0.0,6492556,2,722400
-0.0,6492759,2,722500
-0.0,6492960,2,722600
-0.0,6493160,2,722700
-0.0,6493361,2,722800
-0.0,6493562,2,722900
-0.0,6493762,2,723000
-0.0,6493965,2,723100
-0.0,6494168,2,723200
-0.1,6494372,2,723300
-0.0,6494574,2,723400
-0.1,6494776,2,723500
-0.0,6494976,2,723600
-0.0,6495176,2,723700
-0.0,6495378,2,723800
-0.0,6495578,2,723900
-0.0,6495780,2,724000
-0.0,6495982,2,724100
-0.0,6496185,2,724200
-0.0,6496386,2,724300
5.2,6500039,2,724400
-0.3,6504550,2,724500
-0.3,6509100,2,724600
-0.3,6513850,2,724700
0.1,6518500,2,724800
1.3,6523150,2,724900
1.9,6527537,2,725000
4.6,6531822,2,725100
5.2,6535788,2,725200
4.6,6539550,2,725300
4.5,6543380,2,725400
4.6,6547318,2,725500
3.3,6551286,2,725600
-0.4,6555600,2,725700
-0.3,6560250,2,725800
-0.3,6565000,2,725900
-0.3,6569720,2,726000
-0.4,6574232,2,726100
-0.4,6578850,2,726200
-0.3,6583281,2,726300
-0.4,6587650,2,726400
-0.3,6592400,2,726500
-0.3,6597149,2,726600
1.9,6601350,2,726700
-0.2,6606100,2,726800
-0.3,6610700,2,726900
-0.4,6615050,2,727000
-0.3,6619725,2,727100
-0.3,6624050,2,727200
-0.3,6628688,2,727300
-0.4,6633085,2,727400
-0.4,6637650,2,727500
-0.4,6642172,2,727600
-0.3,6646700,2,727700
0.8,6651038,2,727800
5.2,6654835,2,727900
5.1,6658737,2,728000
5.4,6662471,2,728100
5.4,6666207,2,728200
5.5,6670085,2,728300
4.2,6674232,2,728400
1.3,6678550,2,728500
1.9,6682643,2,728600
3.6,6686973,2,728700
3.9,6690987,2,728800
2.4,6694873,2,728900
2.4,6699087,2,729000
5.6,6703170,2,729100
6.1,6707250,2,729200
4.9,6711071,2,729300
6.4,6715000,2,729400
5.4,6718638,2,729500
5.8,6722697,2,729600
5.3,6726694,2,729700
5.3,6730582,2,729800
5.4,6734413,2,729900
5.5,6738375,2,730000
6.5,6742405,2,730100
4.9,6746450,2,730200
3.8,6750500,2,730300
-0.3,6755100,2,730400
-0.4,6759550,2,730500
1.6,6764040,2,730600
4.8,6768087,2,730700
5.0,6771702,2,730800
4.4,6775496,2,730900
4.7,6779499,2,731000
6.1,6783287,2,731100
4.6,6787175,2,731200
5.7,6791019,2,731300
5.4,6794871,2,731400
3.3,6799274,2,731500
5.1,6802934,2,731600
4.3,6806930,2,731700
5.8,6811080,2,731800
4.9,6815050,2,731900
0.9,6819441,2,732000
3.8,6823180,2,732100
5.3,6826827,2,732200
4.9,6830925,2,732300
6.0,6834882,2,732400
5.2,6838836,2,732500
4.7,6843185,2,732600
1.2,6847330,2,732700
-17.0,6851818,2,732800
-45.8,6856468,2,732900
-41.1,6861150,2,733000
-0.3,6865950,2,733100
-0.2,6870700,2,733200
3.6,6874891,2,733300
2.6,6879037,2,733400
2.9,6883450,2,733500
0.6,6887850,2,733600
3.5,6892192,2,733700
4.0,6896329,2,733800
2.8,6900353,2,733900
5.8,6904332,2,734000
5.9,6908521,2,734100
4.4,6912476,2,734200
6.8,6916656,2,734300
6.2,6920832,2,734400
5.2,6924831,2,734500
5.8,6928836,2,734600
2.8,6933250,2,734700
2.7,6937453,2,734800
2.3,6941773,2,734900
3.6,6946038,2,735000
2.2,6950307,2,735100
-0.3,6954821,2,735200
-0.4,6959466,2,735300
-0.5,6964150,2,735400
-0.3,6968741,2,735500
-0.3,6973250,2,735600
-0.3,6977750,2,735700
-0.4,6982415,2,735800
1.9,6986636,2,735900
2.6,6990418,2,736000
-0.0,6990621,2,736100
-0.0,6990822,2,736200
-0.0,6991024,2,736300
-0.0,6991226,2,736400
-0.0,6991429,2,736500
-0.0,6991630,2,736600
-0.0,6991832,2,736700
-0.0,6992037,2,736800
-0.0,6992241,2,736900
-0.0,6992444,2,737000
-0.0,6992645,2,737100
-0.0,6992848,2,737200
-0.1,6993050,2,737300
-0.1,6993252,2,737400
-0.1,6993456,2,737500
-0.0,6993656,2,737600
-0.1,6993856,2,737700
-0.0,6994057,2,737800
-0.0,6994258,2,737900
-0.0,6994460,2,738000
-0.0,6994662,2,738100
-0.1,6994864,2,738200
-0.0,6995067,2,738300
-0.0,6995267,2,738400
-0.0,6995468,2,738500
-0.0,6995673,2,738600
-0.0,6995874,2,738700
-0.0,6996077,2,738800
-0.0,6996278,2,738900
-0.0,6996481,2,739000
-0.0,6996684,2,739100
-0.0,6996884,2,739200
-0.0,6997086,2,739300
-0.0,6997288,2,739400
-0.0,6997490,2,739500
-0.1,6997692,2,739600
-0.0,6997893,2,739700
-0.0,6998096,2,739800
-0.0,6998296,2,739900
-0.0,6998496,2,740000
-0.0,6998697,2,740100
-0.0,6998899,2,740200
-0.0,6999100,2,740300
-0.0,6999302,2,740400
-0.0,6999504,2,740500
-0.1,6999706,2,740600
-0.0,6999906,2,740700
-0.2,7002300,2,740800
-0.4,7007020,2,740900
-0.4,7011350,2,741000
-0.4,7015580,2,741100
-0.4,7020300,2,741200
-0.2,7024900,2,741300
-0.3,7029523,2,741400
-0.3,7033866,2,741500
-0.3,7038508,2,741600
-0.2,7043113,2,741700
-0.4,7047750,2,741800
-0.1,7052350,2,741900
1.2,7056654,2,742000
5.5,7060774,2,742100
4.2,7064929,2,742200
-0.1,7069250,2,742300
-0.3,7073936,2,742400
-0.3,7078411,2,742500
-0.4,7082900,2,742600
-0.2,7087650,2,742700
4.6,7091287,2,742800
4.8,7095374,2,742900
5.7,7099577,2,743000
0.5,7104189,2,743100
-0.4,7108900,2,743200
-0.2,7113555,2,743300
-0.4,7117893,2,743400
-0.3,7122650,2,743500
0.4,7127400,2,743600
2.7,7131836,2,743700
2.2,7136186,2,743800
0.9,7140700,2,743900
2.3,7145150,2,744000
2.8,7149600,2,744100
5.0,7153656,2,744200
5.2,7157333,2,744300
5.3,7161487,2,744400
5.2,7165435,2,744500
5.7,7169272,2,744600
5.0,7173374,2,744700
4.1,7177239,2,744800
4.2,7181163,2,744900
6.2,7184980,2,745000
2.3,7188900,2,745100
1.2,7193350,2,745200
3.6,7197522,2,745300
3.6,7200088,2,745400
-0.0,7200288,2,745500
-0.0,7200488,2,745600
-0.0,7200688,2,745700
-0.0,7200889,2,745800
-0.0,7201092,2,745900
-0.0,7201297,2,746000
-0.0,7201504,2,746100
-0.0,7201706,2,746200
-0.0,7201906,2,746300
-0.0,7202108,2,746400
-0.0,7202308,2,746500
-0.0,7202512,2,746600
-0.0,7202716,2,746700
-0.0,7202920,2,746800
-0.0,7203122,2,746900
-0.0,7203324,2,747000
-0.0,7203525,2,747100
-0.0,7203726,2,747200
-0.0,7203926,2,747300
-0.0,7204128,2,747400
-0.0,7204330,2,747500
-0.0,7204530,2,747600
-0.0,7204730,2,747700
-0.0,7204932,2,747800
-0.0,7205134,2,747900
-0.0,7205336,2,748000
-0.0,7205539,2,748100
-0.0,7205741,2,748200
-0.0,7205942,2,748300
-0.0,7206142,2,748400
-0.0,7206342,2,748500
-0.0,7206547,2,748600
-0.0,7206751,2,748700
-0.0,7206954,2,748800
-0.0,7207154,2,748900
-0.0,7207356,2,749000
-0.0,7207560,2,749100
-0.0,7207762,2,749200
-0.0,7207965,2,749300
-0.0,7208166,2,749400
-0.0,7208366,2,749500
-0.0,7208568,2,749600
-0.0,7208769,2,749700
-0.0,7208969,2,749800
-0.0,7209170,2,749900
-0.0,7209374,2,750000
-0.0,7209578,2,750100
-0.0,7209780,2,750200
-0.0,7209980,2,750300
-0.0,7210182,2,750400
-0.0,7210383,2,750500
-0.0,7210584,2,750600
-0.0,7210784,2,750700
-0.0,7210987,2,750800
-0.0,7211189,2,750900
-0.0,7211391,2,751000
-0.0,7211592,2,751100
-0.0,7211793,2,751200
-0.0,7211996,2,751300
-0.0,7212196,2,751400
-0.0,7212398,2,751500
-0.0,7212600,2,751600
-0.0,7212799,2,751700
-0.0,7213000,2,751800
-0.0,7213202,2,751900
-0.0,7213406,2,752000
-0.1,7213610,2,752100
-0.0,7213814,2,752200
-0.0,7214016,2,752300
-0.1,7214218,2,752400
-0.0,7214422,2,752500
-0.0,7214622,2,752600
-0.0,7214822,2,752700
-0.0,7215024,2,752800
-0.0,7215224,2,752900
-0.0,7215426,2,753000
-0.0,7215629,2,753100
-0.0,7215832,2,753200
-0.0,7216035,2,753300
-0.0,7216236,2,753400
-0.1,7216438,2,753500
-0.0,7216640,2,753600
-0.0,7216840,2,753700
-0.0,7217040,2,753800
-0.0,7217242,2,753900
-0.0,7217444,2,754000
-0.0,7217642,2,754100
-0.0,7217843,2,754200
-0.0,7218045,2,754300
-0.0,7218246,2,754400
-0.0,7218448,2,754500
-0.0,7218652,2,754600
-0.0,7218854,2,754700
-0.0,7219057,2,754800
-0.0,7219261,2,754900
-0.0,7219464,2,755000
-0.1,7219666,2,755100
-0.1,7219868,2,755200
-0.0,7220068,2,755300
-0.0,7220271,2,755400
-0.1,7220472,2,755500
-0.0,7220674,2,755600
-0.0,7220875,2,755700
-0.0,7221077,2,755800
-0.0,7221281,2,755900
-0.0,7221482,2,756000
-0.0,7221684,2,756100
-0.0,7221885,2,756200
-0.0,7222086,2,756300
-0.0,7222286,2,756400
-0.0,7222486,2,756500
-0.0,7222688,2,756600
-0.0,7222892,2,756700
-0.0,7223094,2,756800
-0.0,7223296,2,756900
-0.0,7223496,2,757000
-0.0,7223699,2,757100
-0.0,7223902,2,757200
-0.0,7224102,2,757300
-0.0,7224304,2,757400
-0.0,7224504,2,757500
-0.0,7224706,2,757600
-0.0,7224908,2,757700
-0.0,7225108,2,757800
-0.0,7225310,2,757900
-0.0,7225516,2,758000
-0.0,7225720,2,758100
-0.0,7225921,2,758200
-0.0,7226121,2,758300
-0.0,7226322,2,758400
-0.0,7226524,2,758500
-0.0,7226724,2,758600
-0.0,7226926,2,758700
-0.0,7227126,2,758800
-0.0,7227330,2,758900
-0.0,7227530,2,759000
-0.0,7227734,2,759100
-0.0,7227936,2,759200
-0.0,7228140,2,759300
-0.0,7228342,2,759400
-0.0,7228542,2,759500
-0.0,7228744,2,759600
-0.0,7228947,2,759700
-0.0,7229148,2,759800
-0.0,7229348,2,759900
-0.0,7229548,2,760000
-0.0,7229750,2,760100
-0.1,7229951,2,760200
-0.0,7230154,2,760300
-0.0,7230356,2,760400
-0.0,7230558,2,760500
-0.0,7230760,2,760600
-0.0,7230960,2,760700
-0.0,7231160,2,760800
-0.0,7231362,2,760900
-0.0,7231562,2,761000
-0.0,7231762,2,761100
-0.0,7231964,2,761200
-0.0,7232166,2,761300
-0.0,7232366,2,761400
-0.1,7232567,2,761500
-0.0,7232768,2,761600
-0.0,7232971,2,761700
-0.0,7233176,2,761800
-0.0,7233379,2,761900
-0.0,7233582,2,762000
-0.0,7233783,2,762100
-0.0,7233985,2,762200
-0.0,7234189,2,762300
-0.0,7234390,2,762400
-0.0,7234590,2,762500
-0.0,7234791,2,762600
-0.0,7234995,2,762700
-0.0,7235197,2,762800
-0.0,7235398,2,762900
-0.0,7235598,2,763000
-0.0,7235798,2,763100
-0.0,7235998,2,763200
-0.0,7236200,2,763300
-0.1,7236402,2,763400
-0.0,7236604,2,763500
-0.0,7236808,2,763600
-0.0,7237010,2,763700
-0.1,7237212,2,763800
-0.0,7237412,2,763900
-0.0,7237616,2,764000
-0.0,7237816,2,764100
-0.0,7238018,2,764200
-0.0,7238222,2,764300
-0.0,7238422,2,764400
-0.0,7238622,2,764500
-0.0,7238824,2,764600
-0.0,7239026,2,764700
-0.0,7239228,2,764800
-0.0,7239430,2,764900
-0.0,7239634,2,765000
-0.0,7239834,2,765100
-0.0,7240034,2,765200
-0.0,7240236,2,765300
-0.0,7240440,2,765400
-0.0,7240639,2,765500
-0.1,7240844,2,765600
-0.0,7241047,2,765700
-0.0,7241248,2,765800
-0.0,7241448,2,765900
-0.0,7241651,2,766000
-0.0,7241853,2,766100
