loss_pol_entpen,EpThisIter,EpLenMean,loss_kl,ev_tdlam_before,loss_pol_surr,EpisodesSoFar,EpRewMean,loss_ent,TimeElapsed,loss_vf_loss,TimestepsSoFar
-0.011740788,3,80.23,0.0001445536,0.5678054690361023,-0.0002001524,792,53.86531655102968,1.1740788,386.665944814682,112.35924,51712
-0.011734824,5,79.25,0.0070608836,0.31050997972488403,-0.012113307,797,53.05319078296423,1.1734824,388.4716320037842,147.91193,51968
-0.011713873,3,79.33,0.0002850506,0.5039699375629425,-0.002250583,800,52.88593017756939,1.1713873,390.2963125705719,104.79515,52224
-0.011711389,3,79.36,0.0013624975,0.605102151632309,-0.003922973,803,52.97946950688958,1.1711389,392.0880434513092,102.55652,52480
-0.011719666,2,79.36,0.0011422136,0.5416878759860992,-0.0036977315,805,53.01343737259507,1.1719667,393.8646249771118,121.468834,52736
-0.01173131,4,80.51,0.0022516109,0.45773065090179443,-0.0057431385,809,53.75545181825757,1.173131,395.6578140258789,120.9228,52992
-0.011738168,3,79.74,0.005549581,0.3995571732521057,-0.00549075,812,53.134791939407584,1.1738168,397.46728444099426,122.127426,53248
-0.01175864,4,78.92,0.0006318053,0.4818277359008789,-0.0017039357,816,52.56225662484765,1.1758641,399.23249864578247,136.73267,53504
-0.011774808,2,79.88,0.0011655121,0.5622251629829407,-0.0028181914,818,53.17615663811564,1.1774808,401.03596591949463,88.30954,53760
-0.011769161,3,79.88,0.0021951771,0.58102747797966,-0.0023414493,821,53.22498169466853,1.1769161,402.8040816783905,111.22451,54016
-0.011737036,2,79.89,0.0004378357,0.5637080073356628,-0.0019331463,823,53.256407836526634,1.1737036,404.6083035469055,92.533066,54272
-0.011728438,5,79.66,0.0011657935,0.4516250491142273,-0.004365487,828,53.168875568658116,1.1728438,406.39526891708374,150.65564,54528
-0.011705064,3,79.71,0.0017541291,0.4781380295753479,-0.005124081,831,53.328658355027436,1.1705065,408.2423846721649,110.726685,54784
-0.011699084,2,81.45,7.64993e-05,0.5351737141609192,-0.00086769834,833,54.627905435115096,1.1699084,410.0633385181427,112.783,55040
-0.011683378,3,81.95,0.0013716456,0.5767543017864227,-0.0022594444,836,55.229322313219306,1.1683378,412.15447187423706,74.95068,55296
-0.01164559,5,80.16,0.0010026593,0.47241801023483276,-0.0055965427,841,54.1270616967231,1.164559,413.94429564476013,146.76404,55552
-0.011645153,2,80.16,0.0006875715,0.5496834814548492,-0.0031642113,843,54.23553680039942,1.1645154,415.76692938804626,98.72595,55808
-0.011642197,5,82.25,0.00050424086,0.44959044456481934,-0.003689183,848,55.70222451157868,1.1642197,417.902859210968,160.39047,56064
-0.011639851,4,80.49,0.00026306766,0.437320351600647,-0.0015496388,852,54.606857169047,1.1639851,419.88594675064087,125.10698,56320
-0.011626769,3,82.35,0.00067241164,0.5566615164279938,-0.0036332319,855,55.83756415762007,1.1626769,421.71109914779663,118.59828,56576
-0.0116397105,2,82.35,0.0021246942,0.5863420069217682,-0.0023301095,857,55.86698181338608,1.1639711,423.62087392807007,86.79753,56832
-0.0116531905,5,81.18,0.00083364197,0.4257678985595703,-0.004516525,862,54.96811694867909,1.1653191,425.7036588191986,143.41685,57088
-0.011652236,2,81.18,0.00040645245,0.5894148051738739,-0.0019028382,864,54.97623268909752,1.1652236,428.0113055706024,87.14038,57344
-0.01165506,3,81.18,0.0014129109,0.5784791707992554,-0.004234504,867,55.00917252905667,1.165506,430.079478263855,110.57628,57600
-0.0116693415,2,82.03,7.169403e-05,0.55345618724823,0.00011359155,869,55.63363636262715,1.1669341,432.0693473815918,90.09321,57856
-0.011652976,4,81.31,0.00075909006,0.4555501937866211,-0.0046357326,873,55.03049183227122,1.1652976,433.92933893203735,150.1398,58112
-0.011646509,2,82.3,0.0006658803,0.5768322348594666,-0.0010731015,875,55.700568302050236,1.1646509,435.7964141368866,88.55019,58368
-0.011637493,4,82.19,0.0003843126,0.4151307940483093,-0.0033140294,879,55.71590761400759,1.1637493,437.7251148223877,127.20813,58624
-0.011649102,4,80.38,0.001275593,0.43774551153182983,-0.0046803616,883,54.46921202279627,1.1649102,439.685338973999,127.36659,58880
-0.011673793,2,80.38,0.00026963744,0.5412866771221161,-0.0037784278,885,54.50281703092158,1.1673794,441.9335021972656,111.21421,59136
-0.011663297,3,80.37,0.00053355284,0.6134846806526184,-0.0022874288,888,54.61369551248848,1.1663297,444.01342821121216,84.30722,59392
-0.011649218,4,78.83,0.0016473988,0.3086177706718445,-0.010317756,892,53.66265248008072,1.1649219,446.0766234397888,144.40314,59648
-0.011639558,3,79.71,0.00070730527,0.5868128538131714,-0.0014700554,895,54.474833114221695,1.1639558,447.92943596839905,105.51755,59904
-0.011635088,2,81.47,0.0008599276,0.556421309709549,-0.0038662031,897,55.73385582186282,1.1635089,449.73657751083374,89.82768,60160
-0.011621505,3,82.44,0.0012531676,0.5724740326404572,-0.0018639741,900,56.42417766042054,1.1621505,451.4992733001709,107.96622,60416
-0.011621121,4,80.67,0.00082003046,0.3655378818511963,-0.0037073977,904,54.97748148433864,1.1621121,453.39085245132446,131.87682,60672
-0.011623378,4,80.65,0.0015477672,0.43133705854415894,-0.0051821694,908,55.0449850320071,1.1623378,455.2152638435364,127.24939,60928
-0.011614323,2,80.65,0.0007958752,0.584037572145462,9.430945e-05,910,55.05368420802057,1.1614323,457.04149198532104,85.85292,61184
-0.011628688,3,81.38,0.00093281385,0.576296329498291,-0.0054202126,913,55.60061214692891,1.1628689,458.9267587661743,101.256386,61440
-0.011651448,2,82.2,0.00095288164,0.5501315295696259,-0.0006348565,915,56.17316280461848,1.1651448,460.8056380748749,92.12036,61696
-0.0116614,3,82.2,0.0007690203,0.5800537765026093,-0.005102426,918,56.1185340488702,1.1661401,462.6273591518402,106.087105,61952
-0.011665796,3,81.43,0.0010821687,0.4190017580986023,-0.004198255,921,55.463700749352576,1.1665796,464.4764006137848,120.23725,62208
-0.011661327,5,81.26,0.0014443605,0.4849964380264282,-0.003983941,926,55.3296752358228,1.1661328,466.36096572875977,134.94897,62464
-0.011670674,2,81.26,0.0013919483,0.5765590667724609,-0.0033629201,928,55.3376299995929,1.1670674,468.2180998325348,92.44165,62720
-0.011682295,3,82.04,0.0014592891,0.59157595038414,-0.002817478,931,55.92357175834477,1.1682296,470.0304272174835,108.25258,62976
-0.011674333,4,80.51,0.0010421895,0.4202107787132263,-0.0026325798,935,54.651729549244045,1.1674334,472.04033875465393,120.86393,63232
-0.011677942,4,79.53,0.0009767786,0.4728451371192932,-0.0025148094,939,54.068300422802565,1.1677942,473.90518856048584,126.946,63488
-0.011688957,3,80.45,0.00096146064,0.43862682580947876,-0.0038041342,942,54.63873901292682,1.1688957,475.75563192367554,116.57974,63744
-0.011697672,3,80.45,0.0009526778,0.5940796434879303,-0.004230771,945,54.6447821329534,1.1697673,477.55303263664246,110.55039,64000
-0.011692495,3,81.51,0.00063092937,0.4346068501472473,-0.0049952865,948,55.430535902529954,1.1692495,479.39301657676697,118.31401,64256
-0.011679252,3,81.54,0.0015062268,0.43024611473083496,-0.0019263402,951,55.48073637291789,1.1679252,481.23274874687195,122.01607,64512
-0.011678098,3,82.53,0.00032965164,0.6046496629714966,-0.003664976,954,56.12938591465354,1.1678098,483.05486512184143,105.50048,64768
-0.011681603,2,82.53,0.0007696522,0.539071261882782,-0.0014439924,956,56.103325007408856,1.1681603,484.8693702220917,118.97641,65024
-0.011681021,3,82.53,0.00096932263,0.6120931804180145,-0.0011872761,959,56.13692785933614,1.1681021,486.703412771225,87.348305,65280
-0.011675416,3,84.43,0.0006645364,0.57194584608078,-0.004221009,962,57.43807920828462,1.1675416,488.527667760849,112.71251,65536
-0.011705099,2,84.43,0.00025539123,0.5851249396800995,-0.0014622137,964,57.435591917186976,1.1705099,490.40010046958923,89.321045,65792
-0.011726465,4,82.66,0.0005430812,0.4165520668029785,-0.0022465186,968,56.22898912206292,1.1726465,492.20414113998413,160.79437,66048
-0.011755599,3,82.66,0.00040018943,0.6186493039131165,-0.001384275,971,56.30765435501933,1.1755599,494.0773813724518,90.0547,66304
-0.011766485,3,83.42,0.0007129164,0.5746415257453918,-0.0014261939,974,56.90356396481395,1.1766485,495.8613131046295,107.768616,66560
-0.011755899,2,83.42,0.00013693282,0.5823446214199066,-2.5711954e-05,976,56.922542381733656,1.1755899,497.7629518508911,87.35469,66816
-0.011748271,3,84.3,0.0009780871,0.5998074114322662,-0.001373521,979,57.361748030036686,1.1748271,499.56353759765625,108.87044,67072
-0.011736279,3,85.79,0.00020614592,0.46689295768737793,-0.0016178526,982,58.60694237783551,1.173628,501.5890426635742,83.333855,67328
-0.011737345,2,85.79,0.00046209618,0.5780796706676483,-0.0009540841,984,58.61652932927012,1.1737345,503.47985672950745,86.661514,67584
-0.011729245,3,85.8,0.00024247705,0.5870723724365234,-0.0009512417,987,58.487724269479514,1.1729245,505.31096482276917,109.65603,67840
-0.01171405,2,85.8,0.00012587663,0.5603657364845276,-0.0006239116,989,58.5276409868896,1.171405,507.2064118385315,97.925934,68096
-0.011693587,4,86.39,0.00029958948,0.53867107629776,-0.0029134005,993,58.85829882070422,1.1693587,509.00110054016113,128.56006,68352
-0.011677774,2,86.41,0.0007876656,0.5493382811546326,-0.0016092537,995,58.78720871135592,1.1677774,510.8529965877533,97.56652,68608
-0.011661502,6,83.63,0.0008329777,0.44595348834991455,-0.003185898,1001,56.96725276455283,1.1661502,512.7468464374542,150.95987,68864
-0.011635761,3,84.51,0.00046947086,0.3048240542411804,-0.0032883957,1004,57.808220907002685,1.1635761,514.7450754642487,106.27997,69120
-0.011620083,3,85.33,0.0005869586,0.5867368280887604,-0.0032276064,1007,58.202883598953484,1.1620083,516.5837361812592,110.86284,69376
-0.011631255,2,85.33,0.0004167459,0.5538328886032104,-0.00052751973,1009,58.24916655883193,1.1631255,518.4487657546997,94.94844,69632
-0.011638536,4,84.64,0.0003363093,0.4819849133491516,-0.00093540363,1013,57.8494547611475,1.1638536,520.2379341125488,145.03563,69888
-0.011649323,3,83.76,0.0006782921,0.46589791774749756,-0.0047518536,1016,57.228440402150156,1.1649323,522.0757896900177,117.41401,70144
-0.011666578,3,83.76,0.0002950125,0.5708277523517609,-0.0017695203,1019,57.43880637913942,1.1666578,523.8733780384064,113.49041,70400
-0.011688305,3,83.66,0.0010475385,0.4996227025985718,-0.0071160328,1022,57.41361488016322,1.1688305,525.7589292526245,110.96807,70656
-0.011697875,3,84.58,0.00051049935,0.5650539398193359,-0.0033515543,1025,58.06253033759072,1.1697875,527.5765793323517,110.70661,70912
-0.011706306,3,84.75,0.0014083176,0.4667360186576843,-0.008560635,1028,58.16279850723222,1.1706306,529.4640092849731,116.732124,71168
-0.011714137,2,84.77,0.00012706034,0.5634890794754028,-0.0006447248,1030,58.06778541328386,1.1714138,531.4829468727112,112.47531,71424
-0.011725386,5,84.86,0.00039392547,0.4561198353767395,-0.0051394664,1035,58.15244982006028,1.1725386,533.4033539295197,122.73352,71680
-0.011738909,2,84.86,8.795108e-05,0.5135374665260315,-0.0006386433,1037,58.16249554844573,1.173891,535.2875697612762,107.29739,71936
-0.01174993,3,85.84,8.510996e-05,0.6656538844108582,-0.00018975278,1040,58.731161188501865,1.174993,537.1136417388916,80.25362,72192
-0.011759968,3,86.66,0.00036163337,0.5634929537773132,-0.0018707179,1043,59.428668437916784,1.1759968,538.9493854045868,102.792404,72448
-0.011780318,3,85.87,0.0009436812,0.4606590270996094,-0.0066057295,1046,58.78651677967981,1.1780318,540.7817068099976,116.952515,72704
-0.011791571,2,86.59,5.0351722e-05,0.5699796974658966,-6.649457e-05,1048,59.2328833383508,1.1791571,542.5757915973663,109.914185,72960
-0.0118011,3,87.28,3.9285747e-05,0.5694684386253357,-0.000315574,1051,59.79947647990659,1.1801101,544.5586712360382,81.07567,73216
-0.011808263,4,86.4,0.00061976165,0.43481552600860596,-0.0020017698,1055,59.31640369178727,1.1808263,546.6260690689087,122.9918,73472
-0.011806182,4,84.74,0.0012738327,0.3917175531387329,-0.0049910117,1059,58.179741636980324,1.1806182,548.7152876853943,143.59598,73728
-0.011810188,2,84.72,0.0003565522,0.5357289910316467,-0.00019062404,1061,58.17157407807186,1.1810188,550.6046280860901,91.37887,73984
-0.0118163405,3,84.28,0.00030845695,0.5636605322360992,-0.0010043271,1064,57.90322884069756,1.1816341,552.4806673526764,92.15998,74240
-0.011816401,5,84.23,0.0004203238,0.5102428197860718,-0.0014247382,1069,57.894132595527914,1.1816401,554.3169059753418,142.46779,74496
-0.011809712,3,83.9,0.00040792744,0.48508644104003906,-0.0008766651,1072,57.98700511174277,1.1809713,556.2325327396393,87.01289,74752
-0.011804199,2,83.9,0.00014579343,0.5795164704322815,-0.0010480024,1074,58.07042535411194,1.1804199,558.117490530014,91.64513,75008
-0.011805725,3,83.78,0.0005937136,0.5521524548530579,-0.001764508,1077,58.23355747746304,1.1805725,560.0182063579559,97.82709,75264
-0.011798118,3,83.88,0.00034077,0.5306910276412964,-0.0013344176,1080,58.374804494846614,1.1798118,562.0654878616333,104.893585,75520
-0.011792918,3,83.14,0.00034657167,0.4866052269935608,-0.0021922868,1083,57.866038495171814,1.1792918,563.9295814037323,117.551895,75776
-0.01179263,2,83.14,0.00020792638,0.5654616951942444,-0.00014281645,1085,57.909236490596086,1.179263,565.7361242771149,120.522415,76032
-0.01179055,4,82.16,0.00045493757,0.45697760581970215,-0.00023599528,1089,57.51995006727055,1.1790551,567.7779717445374,106.43971,76288
-0.011784866,3,82.05,0.00043780915,0.5675236284732819,-0.00102471,1092,57.72556386278942,1.1784867,569.6343171596527,99.9341,76544
-0.011779519,2,83.0,0.0003333222,0.5681754052639008,-0.0011468381,1094,58.44092113303021,1.1779519,571.5203652381897,95.80092,76800
-0.011768535,3,83.99,0.00020207255,0.59621262550354,-0.0013125194,1097,59.16457589404658,1.1768535,573.3528492450714,114.22102,77056
-0.011756898,3,84.87,6.939564e-05,0.3975934386253357,-0.0010252036,1100,59.85182778107002,1.1756898,575.2503437995911,122.42649,77312
-0.011760096,3,85.65,0.0003189228,0.5961534976959229,-0.0041051023,1103,60.44939396666363,1.1760097,577.1328220367432,114.188995,77568
-0.0117725525,3,85.07,0.00074761757,0.4091067314147949,-0.0045953337,1106,59.93015422808006,1.1772553,579.5555477142334,125.55115,77824
-0.011773934,6,82.1,0.0003782492,0.4262370467185974,-0.0019610561,1112,58.06266895430163,1.1773934,581.6853029727936,140.28433,78080
-0.011766005,2,82.7,0.0001735976,0.49407708644866943,-0.00054873526,1114,58.58662901924923,1.1766006,583.7766349315643,79.443954,78336
-0.011761986,3,83.46,0.00024039531,0.5706021189689636,-0.0027723713,1117,59.32600637542084,1.1761986,585.6525204181671,92.6449,78592
-0.011761998,4,83.3,7.469463e-05,0.5104276835918427,-0.0012390707,1121,59.267612123936416,1.1761998,587.500405550003,122.505295,78848
-0.011767932,2,83.3,0.00013766577,0.5872176289558411,-0.0018635402,1123,59.33508785739541,1.1767932,589.3951196670532,93.41167,79104
-0.011766494,3,84.12,0.00029141712,0.5945126116275787,-0.003282426,1126,60.004006131142376,1.1766495,591.4619524478912,116.90931,79360
-0.011769919,2,84.01,0.00022366014,0.47800755500793457,-0.0006095059,1128,60.103898585885766,1.1769919,593.4543905258179,84.09673,79616
-0.011776164,4,83.18,0.00018102315,0.5533227920532227,-0.00063076615,1132,59.581640712767836,1.1776165,595.432692527771,123.19007,79872
-0.011780228,2,84.98,0.00022215233,0.5381790399551392,-0.00048007816,1134,60.8778371925652,1.1780227,597.8874931335449,101.77331,80128
-0.011773877,4,83.99,0.00018209685,0.5969999134540558,-0.0017173924,1138,60.26996435686946,1.1773877,599.8812794685364,113.294235,80384
-0.011775521,3,83.99,0.00047567836,0.5389194786548615,-0.00086055323,1141,60.187698353379965,1.1775521,601.6790442466736,114.36427,80640
-0.0117677385,2,83.99,0.0003465698,0.5972999334335327,-0.00083577074,1143,60.18508056685329,1.1767739,603.5623562335968,91.976265,80896
-0.011769184,4,83.8,0.00020908634,0.5352647304534912,-0.0006166976,1147,60.028468994945285,1.1769184,605.3476948738098,125.84226,81152
-0.011780101,2,83.74,0.00047806045,0.5315415263175964,-0.0011196844,1149,60.033981455415486,1.1780101,607.2553398609161,86.774925,81408
-0.011794825,3,83.75,0.00015087775,0.574480414390564,-0.0010731295,1152,59.97529465600848,1.1794826,609.0701603889465,108.68592,81664
-0.011804972,2,83.9,0.00024241209,0.5570628046989441,-0.000691283,1154,59.92517028078437,1.1804972,610.9231836795807,100.592804,81920
-0.011816342,4,84.67,1.43521465e-05,0.5569679439067841,-0.00020627305,1158,60.471142141222956,1.1816343,612.7131485939026,123.20276,82176
-0.011824847,2,85.51,7.74801e-05,0.5507036447525024,-0.00032117777,1160,60.953715613484384,1.1824847,614.5559256076813,99.370804,82432
-0.01182222,3,85.8,5.146768e-05,0.575066864490509,-0.0005812347,1163,61.25671646684408,1.182222,616.425742149353,97.60819,82688
-0.011802021,3,86.06,6.703311e-05,0.4851399064064026,-0.0023318753,1166,61.64425274759531,1.1802021,618.5834515094757,89.483154,82944
-0.011781042,7,83.56,0.00019109691,0.4145955443382263,-0.0019793585,1173,59.49310229837894,1.1781043,620.6391656398773,160.54706,83200
-0.011776878,4,82.01,0.0002709292,0.42936164140701294,-0.0028664758,1177,58.07395192086697,1.1776878,622.6591293811798,138.84517,83456
-0.011780971,2,82.01,0.00047716033,0.5485615432262421,-0.0007724352,1179,58.017577587366105,1.1780971,624.5491888523102,98.44103,83712
-0.011783944,4,82.18,0.00027184456,0.4828624725341797,-0.0014013294,1183,57.89679905772209,1.1783944,626.6468043327332,146.61221,83968
-0.0117845535,2,82.18,8.2110986e-05,0.5720506310462952,-0.00021166261,1185,57.87392184346914,1.1784554,628.6993637084961,93.93873,84224
-0.011784011,3,82.13,0.00036025303,0.5745511651039124,-0.00093989074,1188,57.81045783698559,1.1784011,630.5213904380798,95.382324,84480
-0.011780766,2,83.04,7.951283e-05,0.5498252213001251,-0.0011840723,1190,58.36083833813667,1.1780766,632.3509037494659,118.03931,84736
-0.011780638,4,82.41,0.00018491643,0.5121595859527588,-0.00054113753,1194,57.60655675619841,1.1780639,634.3023271560669,117.2578,84992
-0.011778993,3,81.78,2.2124965e-05,0.5130392909049988,-0.000100236386,1197,57.354909455776216,1.1778992,636.4033181667328,78.70326,85248
-0.011777333,3,82.55,8.0159865e-05,0.5409691035747528,-0.0014795922,1200,57.98185916781426,1.1777333,638.3170897960663,99.437805,85504
-0.011765166,2,82.55,4.292e-05,0.5842888653278351,-0.00053993426,1202,57.90610126912594,1.1765167,640.2024240493774,92.511635,85760
-0.011757523,3,82.53,0.00016046572,0.6029894053936005,-0.0015442548,1205,57.882495424449445,1.1757523,642.0462837219238,108.68443,86016
-0.011753191,3,83.19,6.711064e-05,0.44071078300476074,-0.0019181669,1208,58.42917954474687,1.1753192,644.004490852356,114.340836,86272
-0.0117489,4,84.29,3.2420736e-05,0.5403096973896027,-0.00038853288,1212,59.00309687703848,1.17489,646.1286175251007,117.26908,86528
-0.011753197,2,84.42,0.00020214962,0.5564397871494293,-0.0007429458,1214,58.904396336674694,1.1753197,648.0586402416229,95.20404,86784
-0.011756581,4,83.81,6.474368e-05,0.5443753898143768,7.5378455e-05,1218,58.257480487823486,1.1756581,649.8733406066895,123.13633,87040
-0.0117567405,2,83.88,4.312303e-05,0.5623027682304382,-0.0005076546,1220,58.11050768107176,1.1756741,651.7732093334198,90.38393,87296
-0.011756161,4,83.95,4.97282e-05,0.49973446130752563,-0.0002523288,1224,58.16392410725355,1.1756161,653.6483767032623,142.64372,87552
-0.011754182,2,83.95,6.5039145e-05,0.5610256195068359,-0.0006293496,1226,58.09542897850275,1.1754183,655.6611385345459,95.5165,87808
-0.011751866,3,84.06,7.9335645e-05,0.5944092571735382,-0.00022498518,1229,57.941389667391775,1.1751866,657.5327541828156,111.550644,88064
-0.011744364,2,84.06,7.434469e-05,0.5501745343208313,-0.000950329,1231,57.91429937958717,1.1744365,659.4460227489471,101.58486,88320
-0.011733641,4,84.05,3.6855694e-05,0.5226214528083801,-0.0014582202,1235,57.87600055754185,1.1733642,661.2974674701691,134.77481,88576
-0.011730756,2,84.91,4.892028e-05,0.5049756467342377,-9.3708746e-05,1237,58.59423565208912,1.1730756,663.1994729042053,106.64681,88832
-0.011727773,3,84.86,4.2545376e-05,0.5582641661167145,-0.00092862174,1240,58.699954740703106,1.1727773,665.1626172065735,77.79402,89088
-0.011721485,4,83.92,2.3884e-05,0.5258836150169373,-0.0014753677,1244,58.000778803378346,1.1721486,666.9361236095428,134.45848,89344
-0.011715617,2,84.9,7.82311e-06,0.570166140794754,-2.6944093e-05,1246,58.6617456753552,1.1715617,668.7498939037323,92.90679,89600
-0.011708845,4,83.97,7.064827e-05,0.5902590155601501,-0.0010941625,1250,57.95734698429704,1.1708846,670.5644376277924,120.96354,89856
-0.011710181,2,84.01,2.223812e-05,0.5528283715248108,-0.00034205616,1252,57.919937158972026,1.1710181,672.5132293701172,97.87781,90112
-0.011709279,4,82.85,4.9811788e-05,0.5660747587680817,-0.0012365677,1256,57.25928182318807,1.170928,674.5944578647614,103.38705,90368
-0.0117060505,3,83.52,4.4782413e-05,0.5691127777099609,-0.00066819414,1259,57.879763111323115,1.1706051,676.6012256145477,94.71106,90624
-0.011704079,2,83.67,4.3934677e-05,0.559620589017868,-0.00021279044,1261,57.80145197436214,1.1704079,678.4376375675201,96.89917,90880
-0.011701656,3,83.77,6.3455664e-06,0.5937790274620056,-0.0003334824,1264,57.751542966514826,1.1701655,680.1926038265228,117.18241,91136
-0.011698971,2,84.24,2.8055161e-05,0.5491022765636444,-0.0006108768,1266,58.01328290119767,1.1698971,682.1926975250244,103.55693,91392
-0.011697177,4,85.14,7.425388e-05,0.4965169429779053,-0.00078816153,1270,58.6501298417151,1.1697177,683.9722146987915,130.33163,91648
-0.011697556,2,87.12,1.9493862e-05,0.5243261158466339,-0.00025797402,1272,60.03081351235509,1.1697556,685.7736203670502,112.61887,91904
-0.011691958,3,87.86,1.128274e-05,0.6504479646682739,-0.0002971012,1275,60.57194100305438,1.1691958,687.5630352497101,85.38581,92160
-0.011685713,3,87.96,2.7426053e-05,0.3589645028114319,-0.0010562781,1278,60.73989940449596,1.1685714,689.3914017677307,144.83092,92416
-0.011683282,5,87.02,7.818057e-05,0.5278612375259399,-0.0011057425,1283,60.03951295658946,1.1683283,691.1808514595032,130.30833,92672
-0.011682785,2,87.02,2.1953136e-05,0.5595928728580475,-0.00035031606,1285,60.02946670845151,1.1682786,693.010644197464,97.01376,92928
-0.011683899,4,86.07,1.2808712e-05,0.5151232481002808,-0.0009876825,1289,59.35307451531291,1.1683899,694.8497278690338,114.860435,93184
-0.011683154,3,85.06,1.6262988e-05,0.5218404531478882,-0.0012404434,1292,58.816184173971415,1.1683154,696.6587717533112,123.485306,93440
-0.011684087,4,85.54,2.5047688e-05,0.5377644300460815,-0.000101285055,1296,58.997449828535316,1.1684088,698.450856924057,112.83833,93696
-0.011684206,2,85.54,1.0243151e-05,0.5596531927585602,-0.0002719108,1298,59.05040547505021,1.1684207,700.2313511371613,118.629105,93952
-0.011679762,3,85.48,6.0384627e-06,0.5336242914199829,-0.00013058074,1301,59.10958619609475,1.1679763,702.1015570163727,79.33778,94208
-0.011674174,4,84.66,1.4241086e-05,0.4929332733154297,-0.0002590362,1305,58.526308537572625,1.1674174,703.8555192947388,143.18683,94464
-0.011673106,2,84.68,1.4813151e-05,0.5923393070697784,-0.00016121566,1307,58.56522086709738,1.1673106,705.6746106147766,93.816864,94720
-0.011670002,3,85.6,1.9060215e-05,0.5970843434333801,-0.00052752905,1310,59.26734517753124,1.1670002,707.4208660125732,114.27898,94976
-0.0116665345,2,86.61,7.660128e-06,0.5619454979896545,-0.00044123456,1312,59.83146161109209,1.1666535,709.2240073680878,97.42047,95232
-0.011666432,3,86.61,9.447569e-06,0.5970898866653442,-0.00019767508,1315,59.91215263158083,1.1666433,711.1339559555054,112.54515,95488
-0.01166669,3,86.52,2.6539667e-05,0.41054868698120117,-0.00092020445,1318,59.786376662254334,1.166669,712.9754827022552,131.06737,95744
-0.0116664935,3,86.55,1.6207574e-05,0.6160274744033813,-0.00016768556,1321,59.85072081148624,1.1666493,714.7511336803436,111.25423,96000
-0.011669427,2,87.41,2.5974587e-06,0.5540772080421448,-0.00021008775,1323,60.37250397652387,1.1669427,716.5617787837982,97.33555,96256
-0.011670905,3,87.41,1.0494492e-05,0.6085262298583984,-0.00025900826,1326,60.42315110772848,1.1670905,718.311573266983,109.2451,96512
-0.011671801,2,87.41,1.2835953e-06,0.5424439907073975,-5.973503e-05,1328,60.404426805078984,1.1671802,720.127377986908,114.83872,96768
-0.011671358,3,87.41,3.1848904e-06,0.6442295014858246,-9.416044e-05,1331,60.47620008826256,1.1671358,721.9229023456573,85.735855,97024
-0.011667596,3,88.1,3.3741817e-06,0.5807288885116577,-0.00027016178,1334,61.094423556923864,1.1667596,723.7525947093964,99.39703,97280
-0.011666418,2,88.23,3.5520643e-06,0.5709361732006073,-0.00018085726,1336,61.053121419250964,1.1666418,725.614271402359,98.80702,97536
-0.011666131,3,88.23,6.0936436e-06,0.5994627177715302,-9.286404e-05,1339,61.092094607651234,1.1666131,727.3875229358673,111.93592,97792
-0.011667022,2,88.33,6.509945e-07,0.5071143209934235,-9.1539696e-05,1341,61.005704306066036,1.1667022,729.2212245464325,111.27699,98048
-0.011667107,3,89.27,1.930166e-06,0.6733257472515106,-0.00014115777,1344,61.67861715599894,1.1667107,730.9678390026093,85.11718,98304
-0.011666645,3,89.27,1.3078097e-06,0.5771302580833435,-0.00015725475,1347,61.75090103164315,1.1666646,732.723963022232,113.84436,98560
-0.011666583,2,90.26,1.2256205e-06,0.6130081117153168,-6.246567e-05,1349,62.4789627738297,1.1666583,734.5373194217682,87.508675,98816
-0.011666502,3,90.26,6.2049367e-07,0.5983351469039917,-0.000112164766,1352,62.50144394233823,1.1666502,736.2869973182678,111.967636,99072
-0.011666613,2,90.26,1.3713725e-07,0.5790987908840179,-3.8308557e-05,1354,62.503836384564636,1.1666613,738.0920417308807,89.37253,99328
-0.011666475,3,91.42,2.3888424e-07,0.610539585351944,-3.4550205e-05,1357,63.08185616895557,1.1666476,739.837249994278,115.21669,99584
-0.011666459,3,90.65,2.5052577e-07,0.4426676630973816,-4.7547743e-05,1360,62.47505553886295,1.1666459,741.797575712204,126.119896,99840
-0.011666521,4,89.78,1.816079e-08,0.503241628408432,-1.0564923e-05,1364,61.79717244252563,1.1666522,743.5537710189819,145.08372,100096
